speaker_id,accent,word,distance,n_ref,speaker_dur,am_dur,norm_dist,all_dur
speaker_07,Nigerian,i,35.18850769359387,13,1.62,1.20154,0.434426,0.27348
speaker_07,Nigerian,had,2.0700074522897203,13,0.18,0.22769,0.181825,0.20838
speaker_07,Nigerian,a,1.110527237451847,12,0.08,0.09538,0.2328525,0.11312
speaker_07,Nigerian,client,3.3276985170957523,13,0.46,0.33538,0.1446825,0.36314
speaker_07,Nigerian,who,4.122255158063384,13,0.38,0.19846,0.2169608,0.25692
speaker_07,Nigerian,wanted,4.9606305263941985,13,0.4,0.32769,0.2480315,0.29448
speaker_07,Nigerian,to,3.039896312159973,13,0.28,0.20154,0.2171355,0.21731
speaker_07,Nigerian,put,2.5647347210791613,13,0.26,0.17692,0.1972873,0.21255
speaker_07,Nigerian,lot,3.943378856426594,13,0.32,0.19692,0.2464612,0.21529
speaker_07,Nigerian,of,2.548595640562477,13,0.18,0.11846,0.2831773,0.215
speaker_07,Nigerian,their,2.7537885636153865,13,0.24,0.17538,0.2294824,0.22955
speaker_07,Nigerian,portfolio,3.288997791268434,13,0.46,0.35385,0.1429999,0.44923
speaker_07,Nigerian,in,8.30784409864785,13,0.56,0.42769,0.2967087,0.33353
speaker_07,Nigerian,one,2.9787612797764424,13,0.36,0.23692,0.1654867,0.24308
speaker_07,Nigerian,tech,2.4472343452662924,13,0.34,0.27385,0.143955,0.27038
speaker_07,Nigerian,stock,2.9254208579815786,13,0.3,0.22923,0.1950281,0.28699
speaker_07,Nigerian,because,17.345556493059032,13,1.1,0.48308,0.3153738,0.49451
speaker_07,Nigerian,they,2.0898475883489627,13,0.26,0.20308,0.1607575,0.18034
speaker_07,Nigerian,worked,2.4631792178472036,13,0.3,0.25692,0.1642119,0.31292
speaker_07,Nigerian,that,2.2170139590502655,13,0.2,0.10769,0.2217014,0.17949
speaker_07,Nigerian,industry,3.669098297595508,13,0.5,0.35846,0.1467639,0.33534
speaker_07,Nigerian,and,2.727099669044523,13,0.3,0.26923,0.1818066,0.43828
speaker_07,Nigerian,felt,3.1936466795073466,13,0.28,0.16769,0.2281176,0.26198
speaker_07,Nigerian,confident,4.220511472531021,13,0.5,0.46462,0.1688205,0.47231
speaker_07,Nigerian,about,3.653508784958515,13,0.46,0.26615,0.1588482,0.27569
speaker_07,Nigerian,it,4.366625652384233,13,0.52,0.28769,0.1679471,0.32602
speaker_07,Nigerian,recommended,3.9500301680093903,13,0.46,0.39077,0.1717404,0.40385
speaker_07,Nigerian,more,8.572894715216657,13,0.58,0.42923,0.2956171,0.43038
speaker_07,Nigerian,diversification,12.052348504698744,13,0.9,0.66615,0.26783,0.60738
speaker_07,Nigerian,based,11.790615692506464,13,0.78,0.67846,0.3023235,0.7
speaker_07,Nigerian,on,1.8010561501902025,13,0.26,0.27077,0.1330326,0.24981
speaker_07,Nigerian,risk,2.6823795505279273,13,0.3,0.23231,0.1788253,0.32447
speaker_07,Nigerian,tolerance,12.015989946833296,13,0.92,0.64769,0.2612172,0.76
speaker_07,Nigerian,pushed,3.077502745846358,13,0.38,0.23846,0.1619738,0.28824
speaker_07,Nigerian,back,2.3227517505704784,13,0.34,0.25077,0.1366325,0.27098
speaker_07,Nigerian,good,4.121525443131426,13,0.4,0.19231,0.2060763,0.25846
speaker_07,Nigerian,insight,11.501354686278852,13,0.8,0.57538,0.2875339,0.64667
speaker_07,Nigerian,instead,6.329910202066358,13,0.12,0.39692,0.318949,0.30423
speaker_07,Nigerian,just,3.381543111696387,13,0.22,0.19692,0.307413,0.2317
speaker_07,Nigerian,agreeing,3.145755215929829,13,0.42,0.35077,0.1497979,0.39796
speaker_07,Nigerian,or,3.2320418768887724,13,0.34,0.33846,0.1901201,0.35714
speaker_07,Nigerian,arguing,6.821458692943139,13,0.62,0.54,0.2200471,0.60906
speaker_07,Nigerian,asked,1.847119265868326,13,0.28,0.25692,0.1319371,0.30308
speaker_07,Nigerian,them,2.734966864198586,13,0.18,0.13846,0.3038852,0.16846
speaker_07,Nigerian,walk,3.1502654180425846,13,0.3,0.19692,0.2100177,0.22235
speaker_07,Nigerian,me,3.04015749476149,13,0.22,0.17231,0.276378,0.16346
speaker_07,Nigerian,through,2.434069859290833,13,0.28,0.20923,0.1738621,0.24942
speaker_07,Nigerian,thinking,3.4712497101850888,13,0.36,0.31538,0.1928472,0.32923
speaker_07,Nigerian,so,9.568543333141358,13,0.64,0.33077,0.299017,0.41895
speaker_07,Nigerian,could,2.997626432496562,13,0.16,0.18,0.3330696,0.17472
speaker_07,Nigerian,understand,3.09012089766383,13,0.42,0.35692,0.1471486,0.38577
