speaker_id,accent,word,distance,n_ref,speaker_dur,am_dur,norm_dist,all_dur
speaker_07,Nigerian,for,4.0035713890518,13,0.54,0.33538,0.1482804,0.42
speaker_07,Nigerian,friday,3.471693935973428,13,0.32,0.24308,0.2169809,0.23689
speaker_07,Nigerian,meeting,9.166312051324816,13,0.64,0.49846,0.2864473,0.38962
speaker_07,Nigerian,but,0.7022238442192393,11,0.06,0.08308,0.1690539,0.08039
speaker_07,Nigerian,on,2.0394236845450497,13,0.18,0.14615,0.2266026,0.17214
speaker_07,Nigerian,wednesday,3.710706473433598,13,0.54,0.48615,0.1374336,0.51137
speaker_07,Nigerian,my,2.5446188159326266,13,0.22,0.19077,0.231329,0.17673
speaker_07,Nigerian,manager,2.056036182818886,13,0.36,0.33846,0.1142242,0.36519
speaker_07,Nigerian,needed,2.614434977555602,13,0.32,0.30615,0.1634022,0.30431
speaker_07,Nigerian,help,3.0488103049540594,13,0.38,0.32923,0.1604637,0.39132
speaker_07,Nigerian,with,2.351771482251785,13,0.22,0.25231,0.1864209,0.24113
speaker_07,Nigerian,an,2.8338282503307024,13,0.2,0.13692,0.2833828,0.1812
speaker_07,Nigerian,urgent,2.699353322405311,13,0.38,0.30462,0.1420712,0.34769
speaker_07,Nigerian,compliance,9.09184218077457,13,0.66,0.36769,0.2755104,0.37647
speaker_07,Nigerian,request,9.122195617627115,13,0.68,0.45231,0.2682999,0.5372
speaker_07,Nigerian,that,10.506012699888114,13,0.72,0.4,0.2918337,0.51492
speaker_07,Nigerian,had,2.4753781169566738,13,0.14,0.17231,0.2873207,0.21292
speaker_07,Nigerian,same,1.8354637254811088,13,0.26,0.22462,0.1411895,0.2984
speaker_07,Nigerian,deadline,8.576847118099376,13,0.7,0.61077,0.2450528,0.3658
speaker_07,Nigerian,realized,2.8808195549806,13,0.38,0.33231,0.1516221,0.36857
speaker_07,Nigerian,couldn't,1.738445513215258,12,0.18,0.24333,0.1428859,0.2902
speaker_07,Nigerian,do,4.135743418660412,13,0.28,0.13538,0.2954102,0.16385
speaker_07,Nigerian,both,2.8580002168896907,13,0.36,0.28769,0.1587778,0.28654
speaker_07,Nigerian,well,3.906021723482428,13,0.52,0.40308,0.1502316,0.4064
speaker_07,Nigerian,so,12.149987183699409,13,0.68,0.46462,0.3573526,0.36909
speaker_07,Nigerian,talked,1.5498005354617588,13,0.28,0.25846,0.1107,0.305
speaker_07,Nigerian,about,3.5753455327015646,13,0.3,0.31385,0.2278406,0.35192
speaker_07,Nigerian,prioritizing,9.489074753885808,13,0.78,0.75538,0.2433096,0.81294
speaker_07,Nigerian,the,2.4914727304897157,13,0.16,0.19538,0.2550326,0.18038
speaker_07,Nigerian,issue,9.299815006977669,13,0.7,0.53692,0.265709,0.59
speaker_07,Nigerian,and,6.444187405248088,13,0.04,0.44154,0.291897,0.33909
