speaker_id,accent,word,distance,n_ref,speaker_dur,am_dur,norm_dist,all_dur
speaker_01,Nigerian,more,3.800823744655863,10,0.34,0.13692,0.2235779,0.16431
speaker_01,Nigerian,so,2.001457359182172,10,0.2,0.16308,0.2001457,0.26519
speaker_01,Nigerian,walked,2.7567310864758414,10,0.3,0.22615,0.1837821,0.21429
speaker_01,Nigerian,through,2.841718950609898,10,0.34,0.16308,0.1671599,0.20731
speaker_01,Nigerian,comparison,6.382158269604261,8,0.58,0.32462,0.2200744,0.38731
speaker_01,Nigerian,suggested,3.65486216710051,8,0.5,0.18154,0.1461945,0.29333
speaker_01,Nigerian,talk,3.43269000759112,7,0.38,0.12667,0.1806679,0.20638
speaker_01,Nigerian,professional,8.279184968244508,8,0.6,0.22462,0.2759728,0.30846
speaker_09,Nigerian,i,55.01035136131434,13,2.64,1.27385,0.4167451,0.39785
speaker_09,Nigerian,had,1.7459517823833932,13,0.2,0.26308,0.1327332,0.20291
speaker_09,Nigerian,a,1.1459607582966167,12,0.06,0.09538,0.2402821,0.1612
speaker_09,Nigerian,client,2.026708880270528,13,0.28,0.32615,0.1242793,0.35569
speaker_09,Nigerian,who,1.818633866551079,13,0.18,0.20154,0.1804751,0.22231
speaker_09,Nigerian,wanted,1.890936402609492,13,0.2,0.24923,0.1517418,0.29346
speaker_09,Nigerian,to,3.545923981552437,13,0.26,0.19846,0.2727634,0.23769
speaker_09,Nigerian,open,2.213534740217291,13,0.26,0.22769,0.1702719,0.28038
speaker_09,Nigerian,retirement,2.9725434484268756,13,0.32,0.33846,0.1756503,0.36885
speaker_09,Nigerian,account,3.8007017125097846,13,0.44,0.44615,0.1703763,0.44769
speaker_09,Nigerian,but,2.6151243918482763,13,0.36,0.37231,0.1404819,0.53148
speaker_09,Nigerian,didn't,1.8903572854320017,13,0.2,0.26615,0.14205,0.32385
speaker_09,Nigerian,understand,2.5797877510018528,13,0.28,0.32,0.1612367,0.37654
speaker_09,Nigerian,the,12.422516651830875,13,0.84,0.22615,0.2957742,0.25404
speaker_09,Nigerian,difference,2.5292434824452887,13,0.34,0.23846,0.148779,0.26962
speaker_09,Nigerian,between,2.9199647385864513,13,0.22,0.19385,0.2654513,0.27077
speaker_09,Nigerian,traditional,2.93382206098508,12,0.4,0.305,0.1466911,0.36824
speaker_09,Nigerian,ira,4.049740968710671,13,0.46,0.48154,0.1682001,0.60588
speaker_09,Nigerian,and,4.413614117305107,13,0.48,0.43077,0.1839006,0.41934
speaker_09,Nigerian,roth,1.0395386349775095,13,0.18,0.21846,0.095169,0.20105
speaker_09,Nigerian,asked,1.8136348537157152,13,0.26,0.28462,0.1274446,0.31615
speaker_09,Nigerian,them,1.6627508206279948,13,0.14,0.14615,0.2275343,0.28057
speaker_09,Nigerian,some,2.5784787435720373,13,0.18,0.18615,0.2770266,0.22038
speaker_09,Nigerian,questions,2.8250063718073375,13,0.46,0.39692,0.1228264,0.44596
speaker_09,Nigerian,about,3.215030274727624,13,0.32,0.27231,0.2009394,0.33962
speaker_09,Nigerian,their,1.4340672318398404,13,0.24,0.21692,0.1195056,0.22346
speaker_09,Nigerian,tax,1.4539900889461352,13,0.26,0.23846,0.1118454,0.27589
speaker_09,Nigerian,situation,2.2601720372842604,13,0.36,0.31692,0.1255651,0.36192
speaker_09,Nigerian,timeline,2.541033251461734,12,0.4,0.33,0.1270517,0.35451
speaker_09,Nigerian,first,5.572275842047639,13,0.5,0.56154,0.1984646,0.58154
speaker_09,Nigerian,then,14.601529306385752,13,0.98,0.45231,0.2979904,0.5483
speaker_09,Nigerian,explained,4.496506372035977,13,0.48,0.44308,0.1873544,0.34117
speaker_09,Nigerian,it,1.791390046956849,13,0.18,0.17692,0.1990433,0.18574
speaker_09,Nigerian,as,2.682543487733082,12,0.12,0.235,0.2283016,0.2916
